,hsa338442,hsa1812,hsa1813,hsa5739,hsa9052,hsa148,hsa153,hsa154,hsa64805,hsa1814,hsa4986,hsa1128,hsa1129,hsa1131,hsa1132,hsa1133,hsa150,hsa151,hsa3577,hsa5731,hsa5732,hsa134,hsa135,hsa140,hsa11255,hsa3269,hsa59340,hsa2550,hsa146,hsa147,hsa155,hsa1816,hsa3356,hsa3360,hsa152,hsa1815,hsa3350,hsa3351,hsa3352,hsa3354,hsa3355,hsa3357,hsa3358,hsa3361,hsa3362,hsa3363,hsa3274,hsa4988,hsa1268,hsa6915,hsa5737,hsa136,hsa185,hsa10800,hsa1241,hsa56413,hsa57105,hsa5733,hsa6751,hsa6752,hsa8843,hsa10161,hsa2846,hsa5028,hsa5029,hsa5030,hsa5031,hsa5032,hsa9934,hsa4985,hsa2911,hsa2912,hsa2913,hsa2914,hsa2915,hsa2916,hsa2917,hsa2918,hsa222545,hsa1909,hsa1910,hsa552,hsa554,hsa9283,hsa5724,hsa23620,hsa7201,hsa6753,hsa6755,hsa4543,hsa1234,hsa886,hsa887,hsa5729,hsa6010
hsa338442,1,0.0062266500622665,0.00625,0.004037685060565276,0.0070028011204481795,0.004860267314702308,0.002398081534772182,0.006493506493506494,0.005722460658082976,0.007926023778071334,0.004070556309362279,0.0012239902080783353,0.004860267314702308,0.0031678986272439284,0.0023923444976076554,0.0022497187851518562,0.0,0.0037174721189591076,0.002828854314002829,0.003952569169960474,0.004195804195804196,0.008784773060029283,0.002600780234070221,0.0044444444444444444,0.004987531172069825,0.004739336492890996,0.0013386880856760374,0.0037936267071320183,0.006458557588805167,0.004561003420752566,0.00261437908496732,0.004796163069544364,0.0036231884057971015,0.0,0.002442002442002442,0.005154639175257732,0.0012836970474967907,0.002677376171352075,0.004087193460490463,0.00554016620498615,0.005532503457814661,0.00477326968973747,0.00245398773006135,0.0014005602240896359,0.006273525721455458,0.0023923444976076554,0.005305039787798408,0.0066050198150594455,0.0036188178528347406,0.004285714285714286,0.0,0.008708272859216255,0.002793296089385475,0.012968299711815562,0.0028208744710860366,0.002797202797202797,0.00995732574679943,0.002677376171352075,0.008021390374331552,0.006887052341597796,0.40053763440860213,0.0042796005706134095,0.001375515818431912,0.005479452054794521,0.0027247956403269754,0.00554016620498615,0.00145985401459854,0.004103967168262654,0.0057553956834532375,0.006858710562414266,0.0038684719535783366,0.0016273393002441008,0.0016181229773462784,0.006304176516942475,0.0031867431485022306,0.0032414910858995136,0.0015723270440251573,0.0031620553359683794,0.001558846453624318,0.0012755102040816326,0.0012515644555694619,0.0025806451612903226,0.0027472527472527475,0.00477326968973747,0.00715307582260372,0.001303780964797914,0.005298013245033113,0.01032258064516129,0.008321775312066574,0.004243281471004243,0.0028208744710860366,0.003821656050955414,0.0037313432835820895,0.006983240223463687,0.0070921985815602835
hsa1812,0.0062266500622665,1,0.021517553793884484,0.00847457627118644,0.005018820577164366,0.012141280353200883,0.019629225736095966,0.010550996483001172,0.0025575447570332483,0.02142857142857143,0.00975609756097561,0.005555555555555556,0.0011037527593818985,0.002912621359223301,0.003264417845484222,0.0102880658436214,0.0077348066298342545,0.010112359550561797,0.016455696202531647,0.0035629453681710215,0.006265664160401002,0.007832898172323759,0.0011737089201877935,0.006596306068601583,0.007909604519774011,0.004314994606256742,0.0036144578313253013,0.005710206995003569,0.010869565217391304,0.017708333333333333,0.009433962264150943,0.1395856052344602,0.010976948408342482,0.007246376811594203,0.011086474501108648,0.005820721769499418,0.015081206496519721,0.01927710843373494,0.02692778457772338,0.02236024844720497,0.01240694789081886,0.02062975027144408,0.01002227171492205,0.010037641154328732,0.013636363636363636,0.013057671381936888,0.008363201911589008,0.0035714285714285713,0.007675438596491228,0.006385696040868455,0.0012515644555694619,0.010362694300518135,0.0012515644555694619,0.001287001287001287,0.003787878787878788,0.005012531328320802,0.005089058524173028,0.0024096385542168677,0.013237063778580024,0.00865265760197775,0.0048367593712212815,0.01020408163265306,0.013580246913580247,0.0024600246002460025,0.004895960832313341,0.0037267080745341614,0.0013020833333333333,0.0085995085995086,0.006426735218508998,0.012315270935960592,0.006119951040391677,0.006097560975609756,0.0037907505686125853,0.005177514792899409,0.007869249394673124,0.005315110098709187,0.0051660516605166054,0.0066765578635014835,0.006588579795021962,0.008073817762399077,0.003401360544217687,0.004662004662004662,0.0012330456226880395,0.002171552660152009,0.0025575447570332483,0.0035294117647058825,0.00477326968973747,0.009324009324009324,0.01616915422885572,0.002531645569620253,0.007575757575757576,0.014976958525345621,0.011273957158962795,0.0050062578222778474,0.0012690355329949238
hsa1813,0.00625,0.021517553793884484,1,0.002430133657351154,0.0025188916876574307,0.0221483942414175,0.018599562363238512,0.02235294117647059,0.0025673940949935813,0.11589008363201912,0.006119951040391677,0.004459308807134894,0.004429678848283499,0.004868549172346641,0.007641921397379912,0.006191950464396285,0.012195121951219513,0.011273957158962795,0.011435832274459974,0.010727056019070322,0.006289308176100629,0.015727391874180863,0.014134275618374558,0.013245033112582781,0.007936507936507936,0.005411255411255411,0.010882708585247884,0.00357653791130186,0.01684836471754212,0.02612330198537095,0.007100591715976331,0.024070021881838075,0.014317180616740088,0.009696969696969697,0.01557285873192436,0.02336448598130841,0.010477299185098952,0.02176541717049577,0.02702702702702703,0.017456359102244388,0.0112079701120797,0.013071895424836602,0.0111731843575419,0.011335012594458438,0.012542759407069556,0.019650655021834062,0.015587529976019185,0.0023894862604540022,0.0121012101210121,0.0038461538461538464,0.001256281407035176,0.010403120936280884,0.007537688442211055,0.006459948320413436,0.0063371356147021544,0.0037735849056603774,0.0038314176245210726,0.0048367593712212815,0.004830917874396135,0.008684863523573201,0.006067961165048544,0.0012804097311139564,0.0024783147459727386,0.0024691358024691358,0.0036855036855036856,0.0024937655860349127,0.00130718954248366,0.002466091245376079,0.003870967741935484,0.007416563658838072,0.0061312078479460455,0.0030557677616501145,0.00303951367781155,0.004447739065974796,0.0030321406913280777,0.00532724505327245,0.0036982248520710057,0.002973977695167286,0.004402054292002935,0.004629629629629629,0.004550625711035267,0.005847953216374269,0.0012376237623762376,0.0054466230936819175,0.005134788189987163,0.0035419126328217238,0.00718562874251497,0.004678362573099415,0.01373283395755306,0.010165184243964422,0.0063371356147021544,0.008092485549132947,0.003393665158371041,0.005025125628140704,0.008917197452229299
hsa5739,0.004037685060565276,0.00847457627118644,0.002430133657351154,1,0.0067842605156037995,0.002364066193853428,0.009334889148191364,0.0012610340479192938,0.0013850415512465374,0.00641025641025641,0.005263157894736842,0.0035714285714285713,0.0035460992907801418,0.002061855670103093,0.006984866123399301,0.003289473684210526,0.005917159763313609,0.006024096385542169,0.00410958904109589,0.02557544757033248,0.037940379403794036,0.00424929178470255,0.003787878787878788,0.0014326647564469914,0.0012121212121212121,0.0034602076124567475,0.0012987012987012987,0.0037285607755406414,0.01050420168067227,0.006666666666666667,0.01015228426395939,0.005834305717619603,0.0035252643948296123,0.0026041666666666665,0.009501187648456057,0.0050062578222778474,0.0024937655860349127,0.0025974025974025974,0.003963011889035667,0.004026845637583893,0.006702412868632708,0.0011614401858304297,0.002386634844868735,0.0027137042062415195,0.00853658536585366,0.0011641443538998836,0.009009009009009009,0.0038461538461538464,0.004694835680751174,0.02351313969571231,0.013531799729364006,0.004213483146067416,0.0027063599458728013,0.001394700139470014,0.00273224043715847,0.01084010840108401,0.004132231404958678,0.016883116883116882,0.0025940337224383916,0.006675567423230975,0.003911342894393742,0.0055248618784530384,0.005333333333333333,0.0026560424966799467,0.0066050198150594455,0.004026845637583893,0.007062146892655367,0.007957559681697613,0.001392757660167131,0.010638297872340425,0.0038119440914866584,0.00718849840255591,0.004765687053216839,0.003869969040247678,0.006909547738693468,0.006364359586316627,0.004633204633204633,0.004658385093167702,0.004594180704441042,0.0012391573729863693,0.004866180048661801,0.0012531328320802004,0.0039946737683089215,0.008130081300813009,0.0013850415512465374,0.010126582278481013,0.0038560411311053984,0.0037593984962406013,0.008064516129032258,0.0013698630136986301,0.004098360655737705,0.0024752475247524753,0.0048367593712212815,0.023004059539918808,0.004120879120879121
hsa9052,0.0070028011204481795,0.005018820577164366,0.0025188916876574307,0.0067842605156037995,1,0.009791921664626682,0.004830917874396135,0.005235602094240838,0.001443001443001443,0.0013315579227696406,0.0,0.002466091245376079,0.004895960832313341,0.004250797024442083,0.0012048192771084338,0.0033975084937712344,0.003676470588235294,0.0024968789013732834,0.008559201141226819,0.0026560424966799467,0.004231311706629055,0.0014771048744460858,0.001310615989515072,0.0029895366218236174,0.00628140703517588,0.00477326968973747,0.004048582995951417,0.005335365853658537,0.0032502708559046588,0.001148105625717566,0.0013175230566534915,0.0,0.012165450121654502,0.0027063599458728013,0.0024600246002460025,0.003896103896103896,0.00258732212160414,0.002699055330634278,0.0013736263736263737,0.004189944134078212,0.0041841004184100415,0.01201923076923077,0.004944375772558714,0.0014124293785310734,0.0012642225031605564,0.0012048192771084338,0.004010695187165776,0.005326231691078562,0.0036452004860267314,0.002881844380403458,0.0028169014084507044,0.0,0.005633802816901409,0.0014534883720930232,0.004267425320056899,0.004231311706629055,0.00430416068866571,0.005398110661268556,0.012129380053908356,0.005555555555555556,0.005420054200542005,0.0014388489208633094,0.006934812760055479,0.004143646408839779,0.006868131868131868,0.002793296089385475,0.0029455081001472753,0.005517241379310344,0.001451378809869376,0.0,0.003236245954692557,0.004088307440719542,0.0032520325203252032,0.0023752969121140144,0.003198976327575176,0.0024429967426710096,0.0039494470774091624,0.003971405877680699,0.0031323414252153485,0.0,0.0012610340479192938,0.002600780234070221,0.004155124653739612,0.007211538461538462,0.005772005772005772,0.001314060446780552,0.0,0.002600780234070221,0.004195804195804196,0.007132667617689016,0.00995732574679943,0.0012836970474967907,0.005012531328320802,0.0014084507042253522,0.001430615164520744
hsa148,0.004860267314702308,0.012141280353200883,0.0221483942414175,0.002364066193853428,0.009791921664626682,1,0.01814300960512273,0.009163802978235968,0.003740648379052369,0.023255813953488372,0.013095238095238096,0.006521739130434782,0.009719222462203024,0.007619047619047619,0.009584664536741214,0.005040322580645161,0.005405405405405406,0.00989010989010989,0.014814814814814815,0.0069605568445475635,0.004889975550122249,0.007633587786259542,0.008027522935779817,0.006426735218508998,0.0033149171270718232,0.009503695881731784,0.00823529411764706,0.003518648838845883,0.06298449612403101,0.0826530612244898,0.018433179723502304,0.007470651013874066,0.010741138560687433,0.009433962264150943,0.009761388286334056,0.007963594994311717,0.01473922902494331,0.02235294117647059,0.019115890083632018,0.008484848484848486,0.018159806295399514,0.01700318809776833,0.013071895424836602,0.02447980416156671,0.014444444444444444,0.02023429179978701,0.01750291715285881,0.009302325581395349,0.009656652360515022,0.0037359900373599006,0.0,0.010101010101010102,0.002442002442002442,0.0075282308657465494,0.007389162561576354,0.003667481662591687,0.00620347394540943,0.002352941176470588,0.004700352526439483,0.009650180940892641,0.004722550177095631,0.0,0.0012048192771084338,0.0012004801920768306,0.0023894862604540022,0.0024242424242424242,0.0012690355329949238,0.004796163069544364,0.0037593984962406013,0.007211538461538462,0.003022974607013301,0.0037537537537537537,0.005227781926811053,0.0007288629737609329,0.004186602870813397,0.004487658937920718,0.002909090909090909,0.0029239766081871343,0.0036075036075036075,0.004509582863585118,0.012195121951219513,0.0056947608200455585,0.012033694344163659,0.0,0.008728179551122194,0.004597701149425287,0.005827505827505828,0.004555808656036446,0.012135922330097087,0.011111111111111112,0.008620689655172414,0.0045045045045045045,0.006615214994487321,0.007326007326007326,0.006188118811881188
hsa153,0.002398081534772182,0.019629225736095966,0.018599562363238512,0.009334889148191364,0.004830917874396135,0.01814300960512273,1,0.07126696832579185,0.0,0.018369690011481057,0.0011750881316098707,0.00322234156820623,0.0010672358591248667,0.001885014137606032,0.007368421052631579,0.003988035892323031,0.011752136752136752,0.006514657980456026,0.013398294762484775,0.010309278350515464,0.0048250904704463205,0.011292346298619825,0.011325028312570781,0.01394169835234474,0.008733624454148471,0.0041753653444676405,0.004645760743321719,0.006284916201117319,0.00862895493767977,0.018163471241170535,0.07508532423208192,0.015822784810126583,0.0074309978768577496,0.010477299185098952,0.01822079314040729,0.01348314606741573,0.022396416573348264,0.023228803716608595,0.02358490566037736,0.011961722488038277,0.009557945041816009,0.0021008403361344537,0.010764262648008612,0.012077294685990338,0.019758507135016465,0.02,0.013824884792626729,0.009184845005740528,0.006362672322375398,0.004914004914004914,0.0036144578313253013,0.0161892901618929,0.006024096385542169,0.0037128712871287127,0.004860267314702308,0.0012062726176115801,0.0012239902080783353,0.0011614401858304297,0.009280742459396751,0.007142857142857143,0.002331002331002331,0.0049079754601227,0.0023781212841854932,0.0,0.003537735849056604,0.008373205741626795,0.0050062578222778474,0.0035502958579881655,0.006180469715698393,0.010676156583629894,0.006606606606606606,0.008190618019359643,0.002962962962962963,0.0036153289949385392,0.010101010101010102,0.008160237388724036,0.0036075036075036075,0.0036258158085569255,0.004294917680744453,0.0022271714922048997,0.007667031763417305,0.0022497187851518562,0.007125890736342043,0.004201680672268907,0.0036900369003690036,0.01021566401816118,0.0,0.007874015748031496,0.016766467065868262,0.0060901339829476245,0.012150668286755772,0.0055617352614015575,0.010893246187363835,0.0012048192771084338,0.004884004884004884
hsa154,0.006493506493506494,0.010550996483001172,0.02235294117647059,0.0012610340479192938,0.005235602094240838,0.009163802978235968,0.07126696832579185,1,0.0013351134846461949,0.013630731102850062,0.0038119440914866584,0.006920415224913495,0.008018327605956471,0.009027081243731194,0.011286681715575621,0.009584664536741214,0.008027522935779817,0.005834305717619603,0.007926023778071334,0.003708281829419036,0.00522875816993464,0.010914051841746248,0.014652014652014652,0.011034482758620689,0.0035211267605633804,0.0044742729306487695,0.0037641154328732747,0.006578947368421052,0.014300306435137897,0.015102481121898598,0.05030674846625767,0.012443438914027148,0.010250569476082005,0.00880503144654088,0.006904487917146145,0.006053268765133172,0.019300361881785282,0.013801756587202008,0.011479591836734694,0.009067357512953367,0.007761966364812419,0.01126126126126126,0.006936416184971098,0.009162303664921465,0.0070838252656434475,0.010158013544018058,0.0037313432835820895,0.004956629491945477,0.007963594994311717,0.004,0.007832898172323759,0.013531799729364006,0.006527415143603133,0.0013440860215053765,0.002635046113306983,0.00392156862745098,0.006640106241699867,0.0,0.0037593984962406013,0.005154639175257732,0.006297229219143577,0.0039946737683089215,0.001287001287001287,0.002564102564102564,0.002551020408163265,0.0025906735751295338,0.0013605442176870747,0.0,0.004026845637583893,0.005134788189987163,0.004372267332916927,0.003127443315089914,0.003110419906687403,0.004548900682335102,0.004323656578134651,0.004672897196261682,0.0030257186081694403,0.0045627376425855515,0.006751687921980495,0.0035971223021582736,0.004711425206124852,0.0048484848484848485,0.002570694087403599,0.0033783783783783786,0.0013351134846461949,0.0036719706242350062,0.0012422360248447205,0.0048484848484848485,0.010376134889753566,0.005284015852047556,0.003952569169960474,0.004790419161676647,0.00702576112412178,0.0,0.007947019867549669
hsa64805,0.005722460658082976,0.0025575447570332483,0.0025673940949935813,0.0013850415512465374,0.001443001443001443,0.003740648379052369,0.0,0.0013351134846461949,1,0.005434782608695652,0.00558659217877095,0.0037688442211055275,0.0012468827930174563,0.004319654427645789,0.00245398773006135,0.002304147465437788,0.0024968789013732834,0.001272264631043257,0.0058309037900874635,0.0,0.0,0.0015105740181268882,0.00267379679144385,0.0,0.002560819462227913,0.002430133657351154,0.004132231404958678,0.0015420200462606013,0.003303964757709251,0.007009345794392523,0.0013440860215053765,0.0012300123001230013,0.0037174721189591076,0.004143646408839779,0.0012531328320802004,0.0,0.0013192612137203166,0.004132231404958678,0.002805049088359046,0.008559201141226819,0.004273504273504274,0.0,0.0012594458438287153,0.001443001443001443,0.001288659793814433,0.007361963190184049,0.0,0.001358695652173913,0.0049504950495049506,0.005891016200294551,0.008633093525179856,0.0,0.0057553956834532375,0.008915304606240713,0.0014534883720930232,0.004322766570605188,0.007331378299120235,0.0013774104683195593,0.0,0.00425531914893617,0.005532503457814661,0.007352941176470588,0.012747875354107648,0.0014104372355430183,0.002805049088359046,0.011412268188302425,0.004518072289156626,0.007042253521126761,0.025222551928783383,0.0,0.004575163398692811,0.0016556291390728477,0.0032921810699588477,0.005608974358974359,0.003229974160206718,0.0032976092333058533,0.003996802557953637,0.0040192926045016075,0.004754358161648178,0.005242463958060288,0.0012853470437017994,0.001326259946949602,0.002828854314002829,0.0024479804161566705,0.004424778761061947,0.005361930294906166,0.0,0.0,0.0014285714285714286,0.0029154518950437317,0.007267441860465116,0.007853403141361256,0.007662835249042145,0.0057553956834532375,0.0029239766081871343
hsa1814,0.007926023778071334,0.02142857142857143,0.11589008363201912,0.00641025641025641,0.0013315579227696406,0.023255813953488372,0.018369690011481057,0.013630731102850062,0.005434782608695652,1,0.00516795865633075,0.00468384074941452,0.004651162790697674,0.0020325203252032522,0.008018327605956471,0.004319654427645789,0.013969732246798603,0.013033175355450236,0.010752688172043012,0.0037688442211055275,0.003989361702127659,0.0125,0.008684863523573201,0.011235955056179775,0.004767580452920143,0.01021566401816118,0.012755102040816327,0.004428044280442804,0.014492753623188406,0.022975929978118162,0.018703241895261846,0.018369690011481057,0.011560693641618497,0.011508951406649617,0.02219626168224299,0.03198031980319803,0.012254901960784314,0.02295918367346939,0.023346303501945526,0.019762845849802372,0.010526315789473684,0.012571428571428572,0.009389671361502348,0.011984021304926764,0.014388489208633094,0.018327605956471937,0.018963337547408345,0.006297229219143577,0.006928406466512702,0.0067842605156037995,0.0026560424966799467,0.008264462809917356,0.005312084993359893,0.009575923392612859,0.004021447721179625,0.007978723404255319,0.002702702702702703,0.006377551020408163,0.003821656050955414,0.007863695937090432,0.0076824583866837385,0.0027100271002710027,0.003926701570680628,0.001303780964797914,0.005188067444876783,0.002635046113306983,0.002770083102493075,0.0013020833333333333,0.0,0.0039164490861618795,0.005037783375314861,0.00315955766192733,0.003927729772191673,0.0030627871362940277,0.0049813200498132005,0.003147128245476003,0.0015278838808250573,0.0030721966205837174,0.0015151515151515152,0.0097442143727162,0.007177033492822967,0.0049261083743842365,0.00522875816993464,0.004571428571428572,0.002717391304347826,0.006218905472636816,0.010101010101010102,0.008620689655172414,0.011873350923482849,0.008064516129032258,0.0013404825737265416,0.0036496350364963502,0.0047562425683709865,0.0013280212483399733,0.01078167115902965
